episode,survival_steps_agent0,epsilon,intrinsic_weight,env_steps_all_agents,total_env_steps_cumulative
714,158,0.027905,1.000000,1264,539456
715,97,0.027765,1.000000,776,540232
716,97,0.027626,1.000000,776,541008
717,96,0.027488,1.000000,768,541776
718,96,0.027351,1.000000,768,542544
719,128,0.027214,1.000000,1024,543568
720,97,0.027078,1.000000,776,544344
721,97,0.026943,1.000000,776,545120
722,152,0.026808,1.000000,1216,546336
723,92,0.026674,1.000000,736,547072
724,94,0.026541,1.000000,752,547824
725,157,0.026408,1.000000,1256,549080
726,156,0.026276,1.000000,1248,550328
727,154,0.026144,1.000000,1232,551560
728,106,0.026014,1.000000,848,552408
729,157,0.025884,1.000000,1256,553664
730,149,0.025754,1.000000,1192,554856
731,97,0.025625,1.000000,776,555632
732,130,0.025497,1.000000,1040,556672
733,99,0.025370,1.000000,792,557464
734,97,0.025243,1.000000,776,558240
735,99,0.025117,1.000000,792,559032
736,97,0.024991,1.000000,776,559808
737,152,0.024866,1.000000,1216,561024
738,98,0.024742,1.000000,784,561808
739,99,0.024618,1.000000,792,562600
740,157,0.024495,1.000000,1256,563856
741,156,0.024373,1.000000,1248,565104
742,97,0.024251,1.000000,776,565880
743,97,0.024130,1.000000,776,566656
744,154,0.024009,1.000000,1232,567888
745,107,0.023889,1.000000,856,568744
746,97,0.023769,1.000000,776,569520
747,151,0.023651,1.000000,1208,570728
748,97,0.023532,1.000000,776,571504
749,99,0.023415,1.000000,792,572296
750,97,0.023298,1.000000,776,573072
751,97,0.023181,1.000000,776,573848
752,126,0.023065,1.000000,1008,574856
753,135,0.022950,1.000000,1080,575936
754,147,0.022835,1.000000,1176,577112
755,158,0.022721,1.000000,1264,578376
756,97,0.022607,1.000000,776,579152
757,155,0.022494,1.000000,1240,580392
758,157,0.022382,1.000000,1256,581648
759,157,0.022270,1.000000,1256,582904
760,158,0.022159,1.000000,1264,584168
761,157,0.022048,1.000000,1256,585424
762,97,0.021938,1.000000,776,586200
763,99,0.021828,1.000000,792,586992
764,156,0.021719,1.000000,1248,588240
765,98,0.021610,1.000000,784,589024
766,144,0.021502,1.000000,1152,590176
767,96,0.021395,1.000000,768,590944
768,156,0.021288,1.000000,1248,592192
769,156,0.021181,1.000000,1248,593440
770,158,0.021075,1.000000,1264,594704
771,156,0.020970,1.000000,1248,595952
772,97,0.020865,1.000000,776,596728
773,97,0.020761,1.000000,776,597504
774,99,0.020657,1.000000,792,598296
775,97,0.020554,1.000000,776,599072
776,99,0.020451,1.000000,792,599864
777,97,0.020349,1.000000,776,600640
778,157,0.020247,1.000000,1256,601896
779,157,0.020146,1.000000,1256,603152
780,99,0.020045,1.000000,792,603944
781,157,0.019945,1.000000,1256,605200
782,98,0.019845,1.000000,784,605984
783,99,0.019746,1.000000,792,606776
784,155,0.019647,1.000000,1240,608016
785,99,0.019549,1.000000,792,608808
786,135,0.019451,1.000000,1080,609888
787,158,0.019354,1.000000,1264,611152
788,157,0.019257,1.000000,1256,612408
789,156,0.019161,1.000000,1248,613656
790,156,0.019065,1.000000,1248,614904
791,156,0.018970,1.000000,1248,616152
792,136,0.018875,1.000000,1088,617240
793,97,0.018780,1.000000,776,618016
794,97,0.018686,1.000000,776,618792
795,99,0.018593,1.000000,792,619584
796,99,0.018500,1.000000,792,620376
797,99,0.018408,1.000000,792,621168
798,157,0.018315,1.000000,1256,622424
799,158,0.018224,1.000000,1264,623688
800,97,0.018133,1.000000,776,624464
801,158,0.018042,1.000000,1264,625728
802,99,0.017952,1.000000,792,626520
803,145,0.017862,1.000000,1160,627680
804,97,0.017773,1.000000,776,628456
805,156,0.017684,1.000000,1248,629704
806,99,0.017596,1.000000,792,630496
807,96,0.017508,1.000000,768,631264
808,99,0.017420,1.000000,792,632056
809,158,0.017333,1.000000,1264,633320
810,97,0.017246,1.000000,776,634096
811,149,0.017160,1.000000,1192,635288
812,158,0.017074,1.000000,1264,636552
813,96,0.016989,1.000000,768,637320
814,98,0.016904,1.000000,784,638104
815,158,0.016819,1.000000,1264,639368
816,157,0.016735,1.000000,1256,640624
817,97,0.016652,1.000000,776,641400
818,97,0.016568,1.000000,776,642176
819,155,0.016486,1.000000,1240,643416
820,157,0.016403,1.000000,1256,644672
821,99,0.016321,1.000000,792,645464
822,99,0.016239,1.000000,792,646256
823,98,0.016158,1.000000,784,647040
824,96,0.016078,1.000000,768,647808
825,96,0.015997,1.000000,768,648576
826,158,0.015917,1.000000,1264,649840
827,99,0.015838,1.000000,792,650632
828,158,0.015758,1.000000,1264,651896
829,158,0.015680,1.000000,1264,653160
830,96,0.015601,1.000000,768,653928
831,99,0.015523,1.000000,792,654720
832,117,0.015446,1.000000,936,655656
833,157,0.015368,1.000000,1256,656912
834,99,0.015291,1.000000,792,657704
835,158,0.015215,1.000000,1264,658968
836,158,0.015139,1.000000,1264,660232
837,158,0.015063,1.000000,1264,661496
838,136,0.014988,1.000000,1088,662584
839,97,0.014913,1.000000,776,663360
840,90,0.014838,1.000000,720,664080
841,97,0.014764,1.000000,776,664856
842,96,0.014690,1.000000,768,665624
843,99,0.014617,1.000000,792,666416
844,97,0.014544,1.000000,776,667192
845,99,0.014471,1.000000,792,667984
846,99,0.014399,1.000000,792,668776
847,96,0.014327,1.000000,768,669544
848,158,0.014255,1.000000,1264,670808
849,158,0.014184,1.000000,1264,672072
850,158,0.014113,1.000000,1264,673336
851,158,0.014042,1.000000,1264,674600
852,96,0.013972,1.000000,768,675368
853,156,0.013902,1.000000,1248,676616
854,97,0.013833,1.000000,776,677392
855,97,0.013764,1.000000,776,678168
856,99,0.013695,1.000000,792,678960
857,156,0.013626,1.000000,1248,680208
858,91,0.013558,1.000000,728,680936
859,99,0.013490,1.000000,792,681728
860,158,0.013423,1.000000,1264,682992
861,99,0.013356,1.000000,792,683784
862,158,0.013289,1.000000,1264,685048
863,97,0.013223,1.000000,776,685824
864,99,0.013157,1.000000,792,686616
865,144,0.013091,1.000000,1152,687768
866,97,0.013025,1.000000,776,688544
867,158,0.012960,1.000000,1264,689808
868,97,0.012895,1.000000,776,690584
869,99,0.012831,1.000000,792,691376
870,156,0.012767,1.000000,1248,692624
871,96,0.012703,1.000000,768,693392
872,156,0.012639,1.000000,1248,694640
873,149,0.012576,1.000000,1192,695832
874,97,0.012513,1.000000,776,696608
875,96,0.012451,1.000000,768,697376
876,98,0.012389,1.000000,784,698160
877,97,0.012327,1.000000,776,698936
878,97,0.012265,1.000000,776,699712
879,155,0.012204,1.000000,1240,700952
880,96,0.012143,1.000000,768,701720
881,157,0.012082,1.000000,1256,702976
882,99,0.012021,1.000000,792,703768
883,117,0.011961,1.000000,936,704704
884,96,0.011902,1.000000,768,705472
885,99,0.011842,1.000000,792,706264
886,156,0.011783,1.000000,1248,707512
887,97,0.011724,1.000000,776,708288
888,117,0.011665,1.000000,936,709224
889,158,0.011607,1.000000,1264,710488
890,99,0.011549,1.000000,792,711280
891,99,0.011491,1.000000,792,712072
892,99,0.011434,1.000000,792,712864
893,99,0.011377,1.000000,792,713656
894,99,0.011320,1.000000,792,714448
895,158,0.011263,1.000000,1264,715712
896,99,0.011207,1.000000,792,716504
897,98,0.011151,1.000000,784,717288
898,156,0.011095,1.000000,1248,718536
899,115,0.011040,1.000000,920,719456
900,99,0.010984,1.000000,792,720248
901,158,0.010929,1.000000,1264,721512
902,158,0.010875,1.000000,1264,722776
903,99,0.010820,1.000000,792,723568
904,157,0.010766,1.000000,1256,724824
905,99,0.010712,1.000000,792,725616
906,99,0.010659,1.000000,792,726408
907,117,0.010606,1.000000,936,727344
908,136,0.010553,1.000000,1088,728432
909,97,0.010500,1.000000,776,729208
910,158,0.010447,1.000000,1264,730472
911,99,0.010395,1.000000,792,731264
912,97,0.010343,1.000000,776,732040
913,99,0.010291,1.000000,792,732832
914,99,0.010240,1.000000,792,733624
915,97,0.010189,1.000000,776,734400
916,99,0.010138,1.000000,792,735192
917,154,0.010087,1.000000,1232,736424
918,158,0.010037,1.000000,1264,737688
919,97,0.010000,1.000000,776,738464
920,99,0.010000,1.000000,792,739256
921,157,0.010000,1.000000,1256,740512
922,97,0.010000,1.000000,776,741288
923,99,0.010000,1.000000,792,742080
924,99,0.010000,1.000000,792,742872
925,157,0.010000,1.000000,1256,744128
926,99,0.010000,1.000000,792,744920
927,158,0.010000,1.000000,1264,746184
928,99,0.010000,1.000000,792,746976
929,97,0.010000,1.000000,776,747752
930,97,0.010000,1.000000,776,748528
931,127,0.010000,1.000000,1016,749544
932,97,0.010000,1.000000,776,750320
933,158,0.010000,1.000000,1264,751584
934,97,0.010000,1.000000,776,752360
935,97,0.010000,1.000000,776,753136
936,99,0.010000,1.000000,792,753928
937,103,0.010000,1.000000,824,754752
938,99,0.010000,1.000000,792,755544
939,99,0.010000,1.000000,792,756336
940,99,0.010000,1.000000,792,757128
941,99,0.010000,1.000000,792,757920
942,97,0.010000,1.000000,776,758696
943,99,0.010000,1.000000,792,759488
944,99,0.010000,1.000000,792,760280
945,158,0.010000,1.000000,1264,761544
946,97,0.010000,1.000000,776,762320
947,99,0.010000,1.000000,792,763112
948,97,0.010000,1.000000,776,763888
949,99,0.010000,1.000000,792,764680
950,106,0.010000,1.000000,848,765528
951,99,0.010000,1.000000,792,766320
952,98,0.010000,1.000000,784,767104
953,157,0.010000,1.000000,1256,768360
954,98,0.010000,1.000000,784,769144
955,96,0.010000,1.000000,768,769912
956,157,0.010000,1.000000,1256,771168
957,146,0.010000,1.000000,1168,772336
958,99,0.010000,1.000000,792,773128
959,119,0.010000,1.000000,952,774080
960,99,0.010000,1.000000,792,774872
961,97,0.010000,1.000000,776,775648
962,158,0.010000,1.000000,1264,776912
963,99,0.010000,1.000000,792,777704
964,158,0.010000,1.000000,1264,778968
965,158,0.010000,1.000000,1264,780232
966,153,0.010000,1.000000,1224,781456
967,97,0.010000,1.000000,776,782232
968,97,0.010000,1.000000,776,783008
969,97,0.010000,1.000000,776,783784
970,158,0.010000,1.000000,1264,785048
971,99,0.010000,1.000000,792,785840
972,100,0.010000,1.000000,800,786640
973,153,0.010000,1.000000,1224,787864
974,99,0.010000,1.000000,792,788656
975,97,0.010000,1.000000,776,789432
976,158,0.010000,1.000000,1264,790696
977,99,0.010000,1.000000,792,791488
978,135,0.010000,1.000000,1080,792568
979,158,0.010000,1.000000,1264,793832
980,125,0.010000,1.000000,1000,794832
981,157,0.010000,1.000000,1256,796088
982,99,0.010000,1.000000,792,796880
983,97,0.010000,1.000000,776,797656
984,99,0.010000,1.000000,792,798448
985,97,0.010000,1.000000,776,799224
986,99,0.010000,1.000000,792,800016
987,99,0.010000,1.000000,792,800808
988,97,0.010000,1.000000,776,801584
989,158,0.010000,1.000000,1264,802848
990,158,0.010000,1.000000,1264,804112
991,158,0.010000,1.000000,1264,805376
992,98,0.010000,1.000000,784,806160
993,97,0.010000,1.000000,776,806936
994,158,0.010000,1.000000,1264,808200
995,99,0.010000,1.000000,792,808992
996,97,0.010000,1.000000,776,809768
997,97,0.010000,1.000000,776,810544
998,158,0.010000,1.000000,1264,811808
999,156,0.010000,1.000000,1248,813056
1000,99,0.010000,1.000000,792,813848
1001,99,0.010000,1.000000,792,814640
1002,99,0.010000,1.000000,792,815432
1003,155,0.010000,1.000000,1240,816672
1004,99,0.010000,1.000000,792,817464
1005,97,0.010000,1.000000,776,818240
1006,158,0.010000,1.000000,1264,819504
1007,97,0.010000,1.000000,776,820280
1008,158,0.010000,1.000000,1264,821544
1009,97,0.010000,1.000000,776,822320
1010,158,0.010000,1.000000,1264,823584
1011,99,0.010000,1.000000,792,824376
1012,99,0.010000,1.000000,792,825168
1013,158,0.010000,1.000000,1264,826432
1014,97,0.010000,1.000000,776,827208
1015,99,0.010000,1.000000,792,828000
1016,157,0.010000,1.000000,1256,829256
1017,97,0.010000,1.000000,776,830032
1018,158,0.010000,1.000000,1264,831296
1019,158,0.010000,1.000000,1264,832560
1020,158,0.010000,1.000000,1264,833824
1021,99,0.010000,1.000000,792,834616
1022,99,0.010000,1.000000,792,835408
1023,156,0.010000,1.000000,1248,836656
1024,158,0.010000,1.000000,1264,837920
1025,99,0.010000,1.000000,792,838712
1026,158,0.010000,1.000000,1264,839976
1027,157,0.010000,1.000000,1256,841232
1028,99,0.010000,1.000000,792,842024
1029,97,0.010000,1.000000,776,842800
1030,118,0.010000,1.000000,944,843744
1031,97,0.010000,1.000000,776,844520
1032,97,0.010000,1.000000,776,845296
1033,96,0.010000,1.000000,768,846064
1034,99,0.010000,1.000000,792,846856
1035,104,0.010000,1.000000,832,847688
1036,158,0.010000,1.000000,1264,848952
1037,97,0.010000,1.000000,776,849728
1038,97,0.010000,1.000000,776,850504
1039,157,0.010000,1.000000,1256,851760
1040,97,0.010000,1.000000,776,852536
1041,158,0.010000,1.000000,1264,853800
1042,97,0.010000,1.000000,776,854576
1043,158,0.010000,1.000000,1264,855840
1044,156,0.010000,1.000000,1248,857088
1045,97,0.010000,1.000000,776,857864
1046,97,0.010000,1.000000,776,858640
1047,99,0.010000,1.000000,792,859432
1048,97,0.010000,1.000000,776,860208
1049,158,0.010000,1.000000,1264,861472
1050,97,0.010000,1.000000,776,862248
1051,97,0.010000,1.000000,776,863024
1052,156,0.010000,1.000000,1248,864272
1053,108,0.010000,1.000000,864,865136
1054,97,0.010000,1.000000,776,865912
1055,129,0.010000,1.000000,1032,866944
1056,151,0.010000,1.000000,1208,868152
1057,99,0.010000,1.000000,792,868944
1058,158,0.010000,1.000000,1264,870208
1059,97,0.010000,1.000000,776,870984
1060,97,0.010000,1.000000,776,871760
1061,97,0.010000,1.000000,776,872536
1062,158,0.010000,1.000000,1264,873800
1063,158,0.010000,1.000000,1264,875064
1064,96,0.010000,1.000000,768,875832
1065,157,0.010000,1.000000,1256,877088
1066,99,0.010000,1.000000,792,877880
1067,96,0.010000,1.000000,768,878648
1068,97,0.010000,1.000000,776,879424
1069,156,0.010000,1.000000,1248,880672
1070,97,0.010000,1.000000,776,881448
1071,94,0.010000,1.000000,752,882200
1072,117,0.010000,1.000000,936,883136
1073,97,0.010000,1.000000,776,883912
1074,157,0.010000,1.000000,1256,885168
1075,156,0.010000,1.000000,1248,886416
1076,156,0.010000,1.000000,1248,887664
1077,99,0.010000,1.000000,792,888456
1078,97,0.010000,1.000000,776,889232
1079,157,0.010000,1.000000,1256,890488
1080,96,0.010000,1.000000,768,891256
1081,99,0.010000,1.000000,792,892048
1082,97,0.010000,1.000000,776,892824
1083,158,0.010000,1.000000,1264,894088
1084,96,0.010000,1.000000,768,894856
1085,97,0.010000,1.000000,776,895632
1086,158,0.010000,1.000000,1264,896896
1087,97,0.010000,1.000000,776,897672
1088,158,0.010000,1.000000,1264,898936
1089,155,0.010000,1.000000,1240,900176
1090,97,0.010000,1.000000,776,900952
1091,101,0.010000,1.000000,808,901760
1092,99,0.010000,1.000000,792,902552
1093,97,0.010000,1.000000,776,903328
1094,123,0.010000,1.000000,984,904312
1095,96,0.010000,1.000000,768,905080
1096,157,0.010000,1.000000,1256,906336
1097,99,0.010000,1.000000,792,907128
1098,96,0.010000,1.000000,768,907896
1099,97,0.010000,1.000000,776,908672
1100,156,0.010000,1.000000,1248,909920
1101,97,0.010000,1.000000,776,910696
1102,145,0.010000,1.000000,1160,911856
1103,97,0.010000,1.000000,776,912632
1104,122,0.010000,1.000000,976,913608
1105,155,0.010000,1.000000,1240,914848
1106,97,0.010000,1.000000,776,915624
1107,156,0.010000,1.000000,1248,916872
1108,158,0.010000,1.000000,1264,918136
1109,97,0.010000,1.000000,776,918912
1110,158,0.010000,1.000000,1264,920176
1111,156,0.010000,1.000000,1248,921424
1112,158,0.010000,1.000000,1264,922688
1113,97,0.010000,1.000000,776,923464
1114,145,0.010000,1.000000,1160,924624
1115,157,0.010000,1.000000,1256,925880
1116,99,0.010000,1.000000,792,926672
1117,97,0.010000,1.000000,776,927448
1118,157,0.010000,1.000000,1256,928704
1119,97,0.010000,1.000000,776,929480
1120,86,0.010000,1.000000,688,930168
1121,158,0.010000,1.000000,1264,931432
1122,158,0.010000,1.000000,1264,932696
1123,112,0.010000,1.000000,896,933592
1124,97,0.010000,1.000000,776,934368
1125,97,0.010000,1.000000,776,935144
1126,97,0.010000,1.000000,776,935920
1127,97,0.010000,1.000000,776,936696
1128,97,0.010000,1.000000,776,937472
1129,98,0.010000,1.000000,784,938256
1130,99,0.010000,1.000000,792,939048
1131,97,0.010000,1.000000,776,939824
1132,158,0.010000,1.000000,1264,941088
1133,97,0.010000,1.000000,776,941864
1134,97,0.010000,1.000000,776,942640
1135,97,0.010000,1.000000,776,943416
1136,97,0.010000,1.000000,776,944192
1137,97,0.010000,1.000000,776,944968
1138,157,0.010000,1.000000,1256,946224
1139,99,0.010000,1.000000,792,947016
1140,96,0.010000,1.000000,768,947784
1141,97,0.010000,1.000000,776,948560
1142,97,0.010000,1.000000,776,949336
1143,158,0.010000,1.000000,1264,950600
1144,149,0.010000,1.000000,1192,951792
1145,97,0.010000,1.000000,776,952568
1146,110,0.010000,1.000000,880,953448
1147,97,0.010000,1.000000,776,954224
1148,99,0.010000,1.000000,792,955016
1149,153,0.010000,1.000000,1224,956240
1150,99,0.010000,1.000000,792,957032
1151,97,0.010000,1.000000,776,957808
1152,124,0.010000,1.000000,992,958800
1153,144,0.010000,1.000000,1152,959952
1154,158,0.010000,1.000000,1264,961216
1155,97,0.010000,1.000000,776,961992
1156,158,0.010000,1.000000,1264,963256
1157,157,0.010000,1.000000,1256,964512
1158,157,0.010000,1.000000,1256,965768
1159,98,0.010000,1.000000,784,966552
1160,99,0.010000,1.000000,792,967344
1161,97,0.010000,1.000000,776,968120
1162,158,0.010000,1.000000,1264,969384
1163,158,0.010000,1.000000,1264,970648
1164,99,0.010000,1.000000,792,971440
1165,99,0.010000,1.000000,792,972232
1166,157,0.010000,1.000000,1256,973488
1167,99,0.010000,1.000000,792,974280
1168,97,0.010000,1.000000,776,975056
1169,158,0.010000,1.000000,1264,976320
1170,158,0.010000,1.000000,1264,977584
1171,158,0.010000,1.000000,1264,978848
1172,156,0.010000,1.000000,1248,980096
1173,118,0.010000,1.000000,944,981040
1174,99,0.010000,1.000000,792,981832
1175,99,0.010000,1.000000,792,982624
1176,97,0.010000,1.000000,776,983400
1177,97,0.010000,1.000000,776,984176
1178,97,0.010000,1.000000,776,984952
1179,99,0.010000,1.000000,792,985744
1180,97,0.010000,1.000000,776,986520
1181,157,0.010000,1.000000,1256,987776
1182,97,0.010000,1.000000,776,988552
1183,97,0.010000,1.000000,776,989328
1184,96,0.010000,1.000000,768,990096
1185,158,0.010000,1.000000,1264,991360
1186,99,0.010000,1.000000,792,992152
1187,99,0.010000,1.000000,792,992944
1188,99,0.010000,1.000000,792,993736
1189,97,0.010000,1.000000,776,994512
1190,97,0.010000,1.000000,776,995288
1191,99,0.010000,1.000000,792,996080
1192,97,0.010000,1.000000,776,996856
1193,99,0.010000,1.000000,792,997648
1194,158,0.010000,1.000000,1264,998912
1195,97,0.010000,1.000000,776,999688
1196,99,0.010000,1.000000,792,1000480
1197,156,0.010000,1.000000,1248,1001728
1198,158,0.010000,1.000000,1264,1002992
1199,157,0.010000,1.000000,1256,1004248
1200,97,0.010000,1.000000,776,1005024
1201,97,0.010000,1.000000,776,1005800
1202,156,0.010000,1.000000,1248,1007048
1203,97,0.010000,1.000000,776,1007824
1204,97,0.010000,1.000000,776,1008600
1205,158,0.010000,1.000000,1264,1009864
1206,157,0.010000,1.000000,1256,1011120
1207,99,0.010000,1.000000,792,1011912
1208,97,0.010000,1.000000,776,1012688
1209,155,0.010000,1.000000,1240,1013928
1210,99,0.010000,1.000000,792,1014720
1211,97,0.010000,1.000000,776,1015496
1212,158,0.010000,1.000000,1264,1016760
1213,97,0.010000,1.000000,776,1017536
1214,156,0.010000,1.000000,1248,1018784
1215,156,0.010000,1.000000,1248,1020032
1216,156,0.010000,1.000000,1248,1021280
1217,97,0.010000,1.000000,776,1022056
1218,97,0.010000,1.000000,776,1022832
1219,158,0.010000,1.000000,1264,1024096
1220,96,0.010000,1.000000,768,1024864
1221,158,0.010000,1.000000,1264,1026128
1222,158,0.010000,1.000000,1264,1027392
1223,96,0.010000,1.000000,768,1028160
1224,97,0.010000,1.000000,776,1028936
1225,155,0.010000,1.000000,1240,1030176
1226,97,0.010000,1.000000,776,1030952
1227,97,0.010000,1.000000,776,1031728
1228,97,0.010000,1.000000,776,1032504
1229,129,0.010000,1.000000,1032,1033536
1230,158,0.010000,1.000000,1264,1034800
1231,96,0.010000,1.000000,768,1035568
1232,94,0.010000,1.000000,752,1036320
1233,157,0.010000,1.000000,1256,1037576
1234,104,0.010000,1.000000,832,1038408
1235,99,0.010000,1.000000,792,1039200
1236,157,0.010000,1.000000,1256,1040456
1237,157,0.010000,1.000000,1256,1041712
1238,158,0.010000,1.000000,1264,1042976
1239,155,0.010000,1.000000,1240,1044216
1240,97,0.010000,1.000000,776,1044992
1241,97,0.010000,1.000000,776,1045768
1242,157,0.010000,1.000000,1256,1047024
1243,119,0.010000,1.000000,952,1047976
1244,97,0.010000,1.000000,776,1048752
1245,97,0.010000,1.000000,776,1049528
1246,99,0.010000,1.000000,792,1050320
1247,99,0.010000,1.000000,792,1051112
1248,156,0.010000,1.000000,1248,1052360
1249,99,0.010000,1.000000,792,1053152
1250,96,0.010000,1.000000,768,1053920
1251,158,0.010000,1.000000,1264,1055184
1252,156,0.010000,1.000000,1248,1056432
1253,96,0.010000,1.000000,768,1057200
1254,156,0.010000,1.000000,1248,1058448
1255,97,0.010000,1.000000,776,1059224
1256,97,0.010000,1.000000,776,1060000
1257,97,0.010000,1.000000,776,1060776
1258,97,0.010000,1.000000,776,1061552
1259,158,0.010000,1.000000,1264,1062816
1260,97,0.010000,1.000000,776,1063592
1261,96,0.010000,1.000000,768,1064360
1262,97,0.010000,1.000000,776,1065136
1263,158,0.010000,1.000000,1264,1066400
1264,99,0.010000,1.000000,792,1067192
1265,99,0.010000,1.000000,792,1067984
1266,158,0.010000,1.000000,1264,1069248
1267,122,0.010000,1.000000,976,1070224
1268,157,0.010000,1.000000,1256,1071480
1269,156,0.010000,1.000000,1248,1072728
1270,97,0.010000,1.000000,776,1073504
1271,155,0.010000,1.000000,1240,1074744
1272,96,0.010000,1.000000,768,1075512
1273,158,0.010000,1.000000,1264,1076776
1274,97,0.010000,1.000000,776,1077552
1275,97,0.010000,1.000000,776,1078328
1276,97,0.010000,1.000000,776,1079104
1277,157,0.010000,1.000000,1256,1080360
1278,158,0.010000,1.000000,1264,1081624
1279,157,0.010000,1.000000,1256,1082880
1280,97,0.010000,1.000000,776,1083656
1281,158,0.010000,1.000000,1264,1084920
1282,97,0.010000,1.000000,776,1085696
1283,155,0.010000,1.000000,1240,1086936
1284,99,0.010000,1.000000,792,1087728
1285,97,0.010000,1.000000,776,1088504
1286,99,0.010000,1.000000,792,1089296
1287,96,0.010000,1.000000,768,1090064
1288,158,0.010000,1.000000,1264,1091328
1289,99,0.010000,1.000000,792,1092120
1290,97,0.010000,1.000000,776,1092896
1291,158,0.010000,1.000000,1264,1094160
1292,97,0.010000,1.000000,776,1094936
1293,99,0.010000,1.000000,792,1095728
1294,158,0.010000,1.000000,1264,1096992
1295,158,0.010000,1.000000,1264,1098256
1296,97,0.010000,1.000000,776,1099032
1297,97,0.010000,1.000000,776,1099808
1298,158,0.010000,1.000000,1264,1101072
1299,97,0.010000,1.000000,776,1101848
1300,97,0.010000,1.000000,776,1102624
1301,157,0.010000,1.000000,1256,1103880
1302,99,0.010000,1.000000,792,1104672
1303,97,0.010000,1.000000,776,1105448
1304,97,0.010000,1.000000,776,1106224
1305,156,0.010000,1.000000,1248,1107472
1306,97,0.010000,1.000000,776,1108248
1307,99,0.010000,1.000000,792,1109040
1308,156,0.010000,1.000000,1248,1110288
1309,157,0.010000,1.000000,1256,1111544
1310,158,0.010000,1.000000,1264,1112808
1311,99,0.010000,1.000000,792,1113600
1312,99,0.010000,1.000000,792,1114392
1313,97,0.010000,1.000000,776,1115168
1314,97,0.010000,1.000000,776,1115944
1315,154,0.010000,1.000000,1232,1117176
1316,157,0.010000,1.000000,1256,1118432
1317,158,0.010000,1.000000,1264,1119696
1318,156,0.010000,1.000000,1248,1120944
1319,97,0.010000,1.000000,776,1121720
1320,157,0.010000,1.000000,1256,1122976
1321,158,0.010000,1.000000,1264,1124240
1322,156,0.010000,1.000000,1248,1125488
1323,157,0.010000,1.000000,1256,1126744
1324,99,0.010000,1.000000,792,1127536
1325,156,0.010000,1.000000,1248,1128784
1326,97,0.010000,1.000000,776,1129560
1327,158,0.010000,1.000000,1264,1130824
1328,97,0.010000,1.000000,776,1131600
1329,158,0.010000,1.000000,1264,1132864
1330,99,0.010000,1.000000,792,1133656
1331,99,0.010000,1.000000,792,1134448
1332,97,0.010000,1.000000,776,1135224
1333,99,0.010000,1.000000,792,1136016
1334,99,0.010000,1.000000,792,1136808
1335,99,0.010000,1.000000,792,1137600
1336,99,0.010000,1.000000,792,1138392
1337,97,0.010000,1.000000,776,1139168
1338,99,0.010000,1.000000,792,1139960
1339,99,0.010000,1.000000,792,1140752
1340,97,0.010000,1.000000,776,1141528
1341,157,0.010000,1.000000,1256,1142784
1342,99,0.010000,1.000000,792,1143576
1343,99,0.010000,1.000000,792,1144368
1344,99,0.010000,1.000000,792,1145160
1345,99,0.010000,1.000000,792,1145952
1346,99,0.010000,1.000000,792,1146744
1347,99,0.010000,1.000000,792,1147536
1348,97,0.010000,1.000000,776,1148312
1349,97,0.010000,1.000000,776,1149088
1350,97,0.010000,1.000000,776,1149864
1351,133,0.010000,1.000000,1064,1150928
1352,158,0.010000,1.000000,1264,1152192
1353,121,0.010000,1.000000,968,1153160
1354,99,0.010000,1.000000,792,1153952
1355,155,0.010000,1.000000,1240,1155192
1356,97,0.010000,1.000000,776,1155968
1357,155,0.010000,1.000000,1240,1157208
1358,99,0.010000,1.000000,792,1158000
1359,155,0.010000,1.000000,1240,1159240
1360,97,0.010000,1.000000,776,1160016
1361,99,0.010000,1.000000,792,1160808
1362,99,0.010000,1.000000,792,1161600
1363,99,0.010000,1.000000,792,1162392
1364,157,0.010000,1.000000,1256,1163648
1365,99,0.010000,1.000000,792,1164440
1366,158,0.010000,1.000000,1264,1165704
1367,158,0.010000,1.000000,1264,1166968
1368,99,0.010000,1.000000,792,1167760
1369,99,0.010000,1.000000,792,1168552
1370,97,0.010000,1.000000,776,1169328
1371,97,0.010000,1.000000,776,1170104
1372,157,0.010000,1.000000,1256,1171360
1373,157,0.010000,1.000000,1256,1172616
1374,99,0.010000,1.000000,792,1173408
1375,97,0.010000,1.000000,776,1174184
1376,97,0.010000,1.000000,776,1174960
1377,99,0.010000,1.000000,792,1175752
1378,99,0.010000,1.000000,792,1176544
1379,98,0.010000,1.000000,784,1177328
1380,97,0.010000,1.000000,776,1178104
1381,157,0.010000,1.000000,1256,1179360
1382,97,0.010000,1.000000,776,1180136
1383,99,0.010000,1.000000,792,1180928
1384,97,0.010000,1.000000,776,1181704
1385,96,0.010000,1.000000,768,1182472
1386,158,0.010000,1.000000,1264,1183736
1387,97,0.010000,1.000000,776,1184512
1388,157,0.010000,1.000000,1256,1185768
1389,156,0.010000,1.000000,1248,1187016
1390,157,0.010000,1.000000,1256,1188272
1391,99,0.010000,1.000000,792,1189064
1392,99,0.010000,1.000000,792,1189856
1393,97,0.010000,1.000000,776,1190632
1394,97,0.010000,1.000000,776,1191408
1395,158,0.010000,1.000000,1264,1192672
1396,97,0.010000,1.000000,776,1193448
1397,99,0.010000,1.000000,792,1194240
1398,99,0.010000,1.000000,792,1195032
1399,116,0.010000,1.000000,928,1195960
1400,97,0.010000,1.000000,776,1196736
1401,158,0.010000,1.000000,1264,1198000
