episode,batch_episode_steps,epsilon,intrinsic_weight
2842,99,0.010000,1.000000
2843,99,0.010000,1.000000
2844,99,0.010000,1.000000
2845,99,0.010000,1.000000
2846,99,0.010000,1.000000
2847,99,0.010000,1.000000
2848,99,0.010000,1.000000
2849,99,0.010000,1.000000
2850,99,0.010000,1.000000
2851,99,0.010000,1.000000
2852,99,0.010000,1.000000
2853,99,0.010000,1.000000
2854,99,0.010000,1.000000
2855,99,0.010000,1.000000
2856,99,0.010000,1.000000
2857,99,0.010000,1.000000
2858,99,0.010000,1.000000
2859,99,0.010000,1.000000
2860,99,0.010000,1.000000
2861,99,0.010000,1.000000
2862,99,0.010000,1.000000
2863,99,0.010000,1.000000
2864,99,0.010000,1.000000
2865,99,0.010000,1.000000
2866,99,0.010000,1.000000
2867,99,0.010000,1.000000
2868,99,0.010000,1.000000
2869,99,0.010000,1.000000
2870,99,0.010000,1.000000
2871,99,0.010000,1.000000
2872,158,0.010000,1.000000
2873,99,0.010000,1.000000
2874,99,0.010000,1.000000
2875,99,0.010000,1.000000
2876,99,0.010000,1.000000
2877,99,0.010000,1.000000
2878,99,0.010000,1.000000
2879,99,0.010000,1.000000
2880,99,0.010000,1.000000
2881,99,0.010000,1.000000
2882,99,0.010000,1.000000
2883,99,0.010000,1.000000
2884,99,0.010000,1.000000
2885,99,0.010000,1.000000
2886,99,0.010000,1.000000
2887,99,0.010000,1.000000
2888,99,0.010000,1.000000
2889,99,0.010000,1.000000
2890,99,0.010000,1.000000
2891,99,0.010000,1.000000
2892,99,0.010000,1.000000
2893,99,0.010000,1.000000
2894,99,0.010000,1.000000
2895,99,0.010000,1.000000
2896,99,0.010000,1.000000
2897,99,0.010000,1.000000
2898,99,0.010000,1.000000
2899,99,0.010000,1.000000
2900,99,0.010000,1.000000
2901,99,0.010000,1.000000
2902,99,0.010000,1.000000
2903,99,0.010000,1.000000
2904,99,0.010000,1.000000
2905,99,0.010000,1.000000
2906,99,0.010000,1.000000
2907,99,0.010000,1.000000
2908,99,0.010000,1.000000
2909,99,0.010000,1.000000
2910,99,0.010000,1.000000
2911,99,0.010000,1.000000
2912,99,0.010000,1.000000
2913,99,0.010000,1.000000
2914,99,0.010000,1.000000
2915,99,0.010000,1.000000
2916,99,0.010000,1.000000
2917,99,0.010000,1.000000
2918,99,0.010000,1.000000
2919,99,0.010000,1.000000
2920,99,0.010000,1.000000
2921,99,0.010000,1.000000
2922,99,0.010000,1.000000
2923,99,0.010000,1.000000
2924,99,0.010000,1.000000
2925,99,0.010000,1.000000
2926,158,0.010000,1.000000
2927,99,0.010000,1.000000
2928,99,0.010000,1.000000
2929,99,0.010000,1.000000
2930,99,0.010000,1.000000
2931,99,0.010000,1.000000
2932,99,0.010000,1.000000
2933,99,0.010000,1.000000
2934,99,0.010000,1.000000
2935,99,0.010000,1.000000
2936,99,0.010000,1.000000
2937,99,0.010000,1.000000
2938,99,0.010000,1.000000
2939,99,0.010000,1.000000
2940,99,0.010000,1.000000
2941,99,0.010000,1.000000
2942,140,0.010000,1.000000
2943,99,0.010000,1.000000
2944,99,0.010000,1.000000
2945,99,0.010000,1.000000
2946,99,0.010000,1.000000
2947,99,0.010000,1.000000
2948,99,0.010000,1.000000
2949,99,0.010000,1.000000
2950,99,0.010000,1.000000
2951,99,0.010000,1.000000
2952,99,0.010000,1.000000
2953,99,0.010000,1.000000
2954,99,0.010000,1.000000
2955,99,0.010000,1.000000
2956,99,0.010000,1.000000
2957,99,0.010000,1.000000
2958,99,0.010000,1.000000
2959,99,0.010000,1.000000
2960,99,0.010000,1.000000
2961,99,0.010000,1.000000
2962,99,0.010000,1.000000
2963,99,0.010000,1.000000
2964,99,0.010000,1.000000
2965,99,0.010000,1.000000
2966,99,0.010000,1.000000
2967,99,0.010000,1.000000
2968,99,0.010000,1.000000
2969,99,0.010000,1.000000
2970,99,0.010000,1.000000
2971,99,0.010000,1.000000
2972,99,0.010000,1.000000
2973,99,0.010000,1.000000
2974,99,0.010000,1.000000
2975,99,0.010000,1.000000
2976,99,0.010000,1.000000
2977,99,0.010000,1.000000
2978,99,0.010000,1.000000
2979,99,0.010000,1.000000
2980,99,0.010000,1.000000
2981,99,0.010000,1.000000
2982,99,0.010000,1.000000
2983,99,0.010000,1.000000
2984,99,0.010000,1.000000
2985,99,0.010000,1.000000
2986,99,0.010000,1.000000
2987,99,0.010000,1.000000
2988,99,0.010000,1.000000
2989,141,0.010000,1.000000
2990,99,0.010000,1.000000
2991,99,0.010000,1.000000
2992,99,0.010000,1.000000
2993,99,0.010000,1.000000
2994,99,0.010000,1.000000
2995,99,0.010000,1.000000
2996,99,0.010000,1.000000
2997,99,0.010000,1.000000
2998,99,0.010000,1.000000
2999,99,0.010000,1.000000
3000,99,0.010000,1.000000
3001,99,0.010000,1.000000
3002,99,0.010000,1.000000
3003,99,0.010000,1.000000
3004,99,0.010000,1.000000
3005,99,0.010000,1.000000
3006,99,0.010000,1.000000
3007,99,0.010000,1.000000
3008,99,0.010000,1.000000
3009,99,0.010000,1.000000
3010,99,0.010000,1.000000
3011,99,0.010000,1.000000
3012,99,0.010000,1.000000
3013,99,0.010000,1.000000
3014,99,0.010000,1.000000
3015,99,0.010000,1.000000
3016,98,0.010000,1.000000
3017,99,0.010000,1.000000
3018,99,0.010000,1.000000
3019,99,0.010000,1.000000
3020,99,0.010000,1.000000
3021,99,0.010000,1.000000
3022,99,0.010000,1.000000
3023,99,0.010000,1.000000
3024,99,0.010000,1.000000
3025,99,0.010000,1.000000
3026,99,0.010000,1.000000
3027,99,0.010000,1.000000
3028,99,0.010000,1.000000
3029,99,0.010000,1.000000
3030,99,0.010000,1.000000
3031,99,0.010000,1.000000
3032,99,0.010000,1.000000
3033,99,0.010000,1.000000
3034,99,0.010000,1.000000
3035,99,0.010000,1.000000
3036,99,0.010000,1.000000
3037,99,0.010000,1.000000
3038,99,0.010000,1.000000
3039,99,0.010000,1.000000
3040,99,0.010000,1.000000
3041,99,0.010000,1.000000
3042,99,0.010000,1.000000
3043,99,0.010000,1.000000
3044,99,0.010000,1.000000
3045,99,0.010000,1.000000
3046,99,0.010000,1.000000
3047,99,0.010000,1.000000
3048,99,0.010000,1.000000
3049,99,0.010000,1.000000
3050,99,0.010000,1.000000
3051,99,0.010000,1.000000
3052,99,0.010000,1.000000
3053,99,0.010000,1.000000
3054,99,0.010000,1.000000
3055,99,0.010000,1.000000
3056,99,0.010000,1.000000
3057,99,0.010000,1.000000
3058,99,0.010000,1.000000
3059,99,0.010000,1.000000
3060,99,0.010000,1.000000
3061,99,0.010000,1.000000
3062,99,0.010000,1.000000
3063,99,0.010000,1.000000
3064,99,0.010000,1.000000
3065,99,0.010000,1.000000
3066,99,0.010000,1.000000
3067,99,0.010000,1.000000
3068,99,0.010000,1.000000
3069,99,0.010000,1.000000
3070,99,0.010000,1.000000
3071,99,0.010000,1.000000
3072,99,0.010000,1.000000
3073,99,0.010000,1.000000
3074,99,0.010000,1.000000
3075,99,0.010000,1.000000
3076,99,0.010000,1.000000
3077,99,0.010000,1.000000
3078,99,0.010000,1.000000
3079,99,0.010000,1.000000
3080,99,0.010000,1.000000
3081,99,0.010000,1.000000
3082,142,0.010000,1.000000
3083,99,0.010000,1.000000
3084,99,0.010000,1.000000
3085,99,0.010000,1.000000
3086,99,0.010000,1.000000
3087,99,0.010000,1.000000
3088,99,0.010000,1.000000
3089,99,0.010000,1.000000
3090,99,0.010000,1.000000
3091,99,0.010000,1.000000
3092,99,0.010000,1.000000
3093,99,0.010000,1.000000
3094,99,0.010000,1.000000
3095,99,0.010000,1.000000
3096,99,0.010000,1.000000
3097,99,0.010000,1.000000
3098,99,0.010000,1.000000
3099,99,0.010000,1.000000
3100,99,0.010000,1.000000
3101,99,0.010000,1.000000
3102,99,0.010000,1.000000
3103,99,0.010000,1.000000
3104,99,0.010000,1.000000
3105,99,0.010000,1.000000
3106,99,0.010000,1.000000
3107,99,0.010000,1.000000
3108,99,0.010000,1.000000
3109,99,0.010000,1.000000
3110,158,0.010000,1.000000
3111,99,0.010000,1.000000
3112,99,0.010000,1.000000
3113,99,0.010000,1.000000
3114,99,0.010000,1.000000
3115,99,0.010000,1.000000
3116,99,0.010000,1.000000
3117,99,0.010000,1.000000
3118,99,0.010000,1.000000
3119,99,0.010000,1.000000
3120,99,0.010000,1.000000
3121,99,0.010000,1.000000
3122,99,0.010000,1.000000
3123,99,0.010000,1.000000
3124,99,0.010000,1.000000
3125,99,0.010000,1.000000
3126,99,0.010000,1.000000
3127,99,0.010000,1.000000
3128,99,0.010000,1.000000
3129,99,0.010000,1.000000
3130,99,0.010000,1.000000
3131,99,0.010000,1.000000
3132,7,0.010000,1.000000
